neighbor_moveinitial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
swap,15000.000,0.000,0.995,1500,62288.535,62288.535,153103.632,765090,5634000,13.580,54679.000,1.139167,13.917,684
swap,20000.000,0.100,0.900,250,62288.535,62288.535,152655.346,7112,29000,24.524,54679.000,1.139167,13.917,4
swap,20000.000,0.100,0.900,500,62288.535,62288.535,153721.078,13903,58000,23.971,54679.000,1.139167,13.917,7
swap,20000.000,0.100,0.900,750,62288.535,62288.535,153931.239,20858,87000,23.975,54679.000,1.139167,13.917,10
swap,20000.000,0.100,0.900,1000,62288.535,62288.535,153589.010,27712,116000,23.890,54679.000,1.139167,13.917,14
swap,20000.000,0.100,0.900,1250,62288.535,62288.535,153648.672,34814,145000,24.010,54679.000,1.139167,13.917,17
swap,20000.000,0.100,0.900,1500,62288.535,62288.535,153823.358,41432,174000,23.811,54679.000,1.139167,13.917,20
swap,20000.000,0.100,0.925,250,62288.535,62288.535,153481.306,9529,39250,24.278,54679.000,1.139167,13.917,4
swap,20000.000,0.100,0.925,500,62288.535,62288.535,153373.163,18547,78500,23.627,54679.000,1.139167,13.917,9
swap,20000.000,0.100,0.925,750,62288.535,62288.535,153524.364,28186,117750,23.937,54679.000,1.139167,13.917,14
swap,20000.000,0.100,0.925,1000,62288.535,62288.535,153794.106,37262,157000,23.734,54679.000,1.139167,13.917,19
swap,20000.000,0.100,0.925,1250,62288.535,62288.535,153746.599,46507,196250,23.698,54679.000,1.139167,13.917,24
swap,20000.000,0.100,0.925,1500,62288.535,62288.535,154077.125,55581,235500,23.601,54679.000,1.139167,13.917,28
swap,20000.000,0.100,0.950,250,62288.535,62288.535,152489.755,14081,59500,23.666,54679.000,1.139167,13.917,7
swap,20000.000,0.100,0.950,500,62288.535,62288.535,153950.547,28186,119000,23.686,54679.000,1.139167,13.917,14
swap,20000.000,0.100,0.950,750,62288.535,62288.535,153739.492,42199,178500,23.641,54679.000,1.139167,13.917,21
swap,20000.000,0.100,0.950,1000,62288.535,62288.535,154073.634,56176,238000,23.603,54679.000,1.139167,13.917,28
swap,20000.000,0.100,0.950,1250,62288.535,62288.535,154070.567,69962,297500,23.517,54679.000,1.139167,13.917,35
swap,20000.000,0.100,0.950,1500,62288.535,62288.535,154059.926,84156,357000,23.573,54679.000,1.139167,13.917,43
swap,20000.000,0.100,0.975,250,62288.535,62288.535,153600.992,28287,120750,23.426,54679.000,1.139167,13.917,14
swap,20000.000,0.100,0.975,500,62288.535,62288.535,153927.503,56510,241500,23.400,54679.000,1.139167,13.917,29
swap,20000.000,0.100,0.975,750,62288.535,62288.535,154006.912,84634,362250,23.363,54679.000,1.139167,13.917,43
swap,20000.000,0.100,0.975,1000,62288.535,62288.535,154062.356,112385,483000,23.268,54679.000,1.139167,13.917,58
swap,20000.000,0.100,0.975,1250,62288.535,62288.535,153880.057,140550,603750,23.280,54679.000,1.139167,13.917,73
swap,20000.000,0.100,0.975,1500,62288.535,62288.535,153957.406,169122,724500,23.343,54679.000,1.139167,13.917,87
swap,20000.000,0.100,0.990,250,62288.535,62288.535,154128.467,70941,303750,23.355,54679.000,1.139167,13.917,37
swap,20000.000,0.100,0.990,500,62288.535,62288.535,154074.722,141759,607500,23.335,54679.000,1.139167,13.917,74
swap,20000.000,0.100,0.990,750,62288.535,62288.535,153937.562,212095,911250,23.275,54679.000,1.139167,13.917,112
swap,20000.000,0.100,0.990,1000,62288.535,62288.535,154187.603,282559,1215000,23.256,54679.000,1.139167,13.917,147
swap,20000.000,0.100,0.990,1250,62288.535,62288.535,154069.387,354148,1518750,23.318,54679.000,1.139167,13.917,185
swap,20000.000,0.100,0.990,1500,62288.535,61575.902,154022.717,423621,1822500,23.244,54679.000,1.126134,12.613,220
swap,20000.000,0.100,0.995,250,62288.535,62288.535,154046.355,141451,609000,23.227,54679.000,1.139167,13.917,73
swap,20000.000,0.100,0.995,500,62288.535,62288.535,154090.100,283820,1218000,23.302,54679.000,1.139167,13.917,147
swap,20000.000,0.100,0.995,750,62288.535,62288.535,154072.294,423367,1827000,23.173,54679.000,1.139167,13.917,223
swap,20000.000,0.100,0.995,1000,62288.535,60872.583,154103.020,565786,2436000,23.226,54679.000,1.113272,11.327,295
swap,20000.000,0.100,0.995,1250,62288.535,60755.540,154190.277,706273,3045000,23.195,54679.000,1.111131,11.113,369
swap,20000.000,0.100,0.995,1500,62288.535,61947.922,154048.350,848084,3654000,23.210,54679.000,1.132938,13.294,445
swap,20000.000,0.010,0.900,250,62288.535,62288.535,152058.262,7029,34500,20.374,54679.000,1.139167,13.917,4
swap,20000.000,0.010,0.900,500,62288.535,62288.535,153261.285,13847,69000,20.068,54679.000,1.139167,13.917,8
swap,20000.000,0.010,0.900,750,62288.535,62288.535,153313.644,20975,103500,20.266,54679.000,1.139167,13.917,12
swap,20000.000,0.010,0.900,1000,62288.535,62288.535,153724.471,27780,138000,20.130,54679.000,1.139167,13.917,17
swap,20000.000,0.010,0.900,1250,62288.535,62288.535,153748.436,34762,172500,20.152,54679.000,1.139167,13.917,20
swap,20000.000,0.010,0.900,1500,62288.535,62288.535,153376.210,41298,207000,19.951,54679.000,1.139167,13.917,25
swap,20000.000,0.010,0.925,250,62288.535,62288.535,152859.375,9544,46750,20.415,54679.000,1.139167,13.917,5
swap,20000.000,0.010,0.925,500,62288.535,62288.535,153338.163,18509,93500,19.796,54679.000,1.139167,13.917,11
swap,20000.000,0.010,0.925,750,62288.535,62288.535,153446.990,27891,140250,19.887,54679.000,1.139167,13.917,17
swap,20000.000,0.010,0.925,1000,62288.535,62288.535,154161.335,37164,187000,19.874,54679.000,1.139167,13.917,22
swap,20000.000,0.010,0.925,1250,62288.535,62288.535,153876.379,46425,233750,19.861,54679.000,1.139167,13.917,28
swap,20000.000,0.010,0.925,1500,62288.535,62288.535,154120.209,55665,280500,19.845,54679.000,1.139167,13.917,34
swap,20000.000,0.010,0.950,250,62288.535,62288.535,153674.156,14247,70750,20.137,54679.000,1.139167,13.917,8
swap,20000.000,0.010,0.950,500,62288.535,62288.535,153431.310,27981,141500,19.775,54679.000,1.139167,13.917,17
swap,20000.000,0.010,0.950,750,62288.535,62288.535,153994.893,42232,212250,19.897,54679.000,1.139167,13.917,25
swap,20000.000,0.010,0.950,1000,62288.535,62288.535,154113.961,56199,283000,19.858,54679.000,1.139167,13.917,34
swap,20000.000,0.010,0.950,1250,62288.535,62288.535,153856.616,70008,353750,19.790,54679.000,1.139167,13.917,43
swap,20000.000,0.010,0.950,1500,62288.535,62288.535,153809.641,83864,424500,19.756,54679.000,1.139167,13.917,52
swap,20000.000,0.010,0.975,250,62288.535,62288.535,153906.643,28522,143500,19.876,54679.000,1.139167,13.917,17
swap,20000.000,0.010,0.975,500,62288.535,62288.535,154258.540,56669,287000,19.745,54679.000,1.139167,13.917,35
swap,20000.000,0.010,0.975,750,62288.535,62288.535,154054.492,84772,430500,19.692,54679.000,1.139167,13.917,52
swap,20000.000,0.010,0.975,1000,62288.535,62288.535,153820.301,112398,574000,19.582,54679.000,1.139167,13.917,70
swap,20000.000,0.010,0.975,1250,62288.535,62288.535,153998.985,141208,717500,19.681,54679.000,1.139167,13.917,87
swap,20000.000,0.010,0.975,1500,62288.535,62288.535,153950.457,168758,861000,19.600,54679.000,1.139167,13.917,105
swap,20000.000,0.010,0.990,250,62288.535,62288.535,153937.660,70953,361000,19.655,54679.000,1.139167,13.917,44
swap,20000.000,0.010,0.990,500,62288.535,62288.535,154165.857,141392,722000,19.583,54679.000,1.139167,13.917,86
swap,20000.000,0.010,0.990,750,62288.535,62288.535,154220.985,212235,1083000,19.597,54679.000,1.139167,13.917,131
swap,20000.000,0.010,0.990,1000,62288.535,61717.635,154054.566,282577,1444000,19.569,54679.000,1.128726,12.873,175
swap,20000.000,0.010,0.990,1250,62288.535,62288.535,153974.148,353323,1805000,19.575,54679.000,1.139167,13.917,218
swap,20000.000,0.010,0.990,1500,62288.535,61948.747,154026.853,423736,2166000,19.563,54679.000,1.132953,13.295,261
swap,20000.000,0.010,0.995,250,62288.535,62288.535,153900.434,142338,723750,19.667,54679.000,1.139167,13.917,87
swap,20000.000,0.010,0.995,500,62288.535,62288.535,153949.317,283819,1447500,19.608,54679.000,1.139167,13.917,176
swap,20000.000,0.010,0.995,750,62288.535,62288.535,154056.381,424152,2171250,19.535,54679.000,1.139167,13.917,261
swap,20000.000,0.010,0.995,1000,62288.535,62288.535,154174.758,566483,2895000,19.568,54679.000,1.139167,13.917,351
swap,20000.000,0.010,0.995,1250,62288.535,61715.192,154079.680,706541,3618750,19.524,54679.000,1.128682,12.868,435
swap,20000.000,0.010,0.995,1500,62288.535,62288.535,154196.245,848111,4342500,19.530,54679.000,1.139167,13.917,523
swap,20000.000,0.001,0.900,250,62288.535,62288.535,153268.225,7128,40000,17.820,54679.000,1.139167,13.917,5
swap,20000.000,0.001,0.900,500,62288.535,62288.535,153778.852,14083,80000,17.604,54679.000,1.139167,13.917,9
swap,20000.000,0.001,0.900,750,62288.535,62288.535,153406.908,20811,120000,17.343,54679.000,1.139167,13.917,15
swap,20000.000,0.001,0.900,1000,62288.535,62288.535,153815.702,27541,160000,17.213,54679.000,1.139167,13.917,19
swap,20000.000,0.001,0.900,1250,62288.535,62288.535,154163.729,34501,200000,17.250,54679.000,1.139167,13.917,24
swap,20000.000,0.001,0.900,1500,62288.535,62288.535,153968.829,41401,240000,17.250,54679.000,1.139167,13.917,29
swap,20000.000,0.001,0.925,250,62288.535,62288.535,152746.365,9254,54000,17.137,54679.000,1.139167,13.917,6
swap,20000.000,0.001,0.925,500,62288.535,62288.535,153530.860,18814,108000,17.420,54679.000,1.139167,13.917,13
swap,20000.000,0.001,0.925,750,62288.535,62151.711,154286.283,27886,162000,17.214,54679.000,1.136665,13.667,19
swap,20000.000,0.001,0.925,1000,62288.535,62288.535,154048.036,37114,216000,17.182,54679.000,1.139167,13.917,26
swap,20000.000,0.001,0.925,1250,62288.535,62288.535,153912.110,46291,270000,17.145,54679.000,1.139167,13.917,33
swap,20000.000,0.001,0.925,1500,62288.535,62288.535,153993.656,55980,324000,17.278,54679.000,1.139167,13.917,39
swap,20000.000,0.001,0.950,250,62288.535,62288.535,153492.402,14203,82000,17.321,54679.000,1.139167,13.917,9
swap,20000.000,0.001,0.950,500,62288.535,62288.535,153481.220,28211,164000,17.202,54679.000,1.139167,13.917,20
swap,20000.000,0.001,0.950,750,62288.535,62288.535,154120.683,42216,246000,17.161,54679.000,1.139167,13.917,30
swap,20000.000,0.001,0.950,1000,62288.535,62288.535,153897.729,56009,328000,17.076,54679.000,1.139167,13.917,39
swap,20000.000,0.001,0.950,1250,62288.535,62288.535,153638.098,70115,410000,17.101,54679.000,1.139167,13.917,49
swap,20000.000,0.001,0.950,1500,62288.535,62288.535,153933.535,84101,492000,17.094,54679.000,1.139167,13.917,59
swap,20000.000,0.001,0.975,250,62288.535,62288.535,153511.102,28459,166250,17.118,54679.000,1.139167,13.917,20
swap,20000.000,0.001,0.975,500,62288.535,62288.535,153955.858,56750,332500,17.068,54679.000,1.139167,13.917,40
swap,20000.000,0.001,0.975,750,62288.535,62288.535,153955.251,84166,498750,16.875,54679.000,1.139167,13.917,61
swap,20000.000,0.001,0.975,1000,62288.535,62288.535,153818.771,112960,665000,16.986,54679.000,1.139167,13.917,80
swap,20000.000,0.001,0.975,1250,62288.535,62288.535,154036.279,141352,831250,17.005,54679.000,1.139167,13.917,101
swap,20000.000,0.001,0.975,1500,62288.535,62288.535,154195.908,169489,997500,16.991,54679.000,1.139167,13.917,122
swap,20000.000,0.001,0.990,250,62288.535,62288.535,153974.058,70666,418250,16.896,54679.000,1.139167,13.917,51
swap,20000.000,0.001,0.990,500,62288.535,62288.535,153947.378,141517,836500,16.918,54679.000,1.139167,13.917,100
swap,20000.000,0.001,0.990,750,62288.535,62288.535,154085.569,212282,1254750,16.918,54679.000,1.139167,13.917,154
swap,20000.000,0.001,0.990,1000,62288.535,62166.531,153926.692,283357,1673000,16.937,54679.000,1.136936,13.694,203
swap,20000.000,0.001,0.990,1250,62288.535,62288.535,153998.314,353349,2091250,16.897,54679.000,1.139167,13.917,253
swap,20000.000,0.001,0.990,1500,62288.535,62288.535,154062.278,424348,2509500,16.910,54679.000,1.139167,13.917,305
swap,20000.000,0.001,0.995,250,62288.535,62288.535,153910.617,141679,838500,16.897,54679.000,1.139167,13.917,100
swap,20000.000,0.001,0.995,500,62288.535,62288.535,153847.483,283381,1677000,16.898,54679.000,1.139167,13.917,202
swap,20000.000,0.001,0.995,750,62288.535,61609.994,154175.943,425154,2515500,16.901,54679.000,1.126758,12.676,302
swap,20000.000,0.001,0.995,1000,62288.535,62237.831,154048.187,565971,3354000,16.875,54679.000,1.138240,13.824,409
swap,20000.000,0.001,0.995,1250,62288.535,61203.099,154105.426,707789,4192500,16.882,54679.000,1.119316,11.932,506
swap,20000.000,0.001,0.995,1500,62288.535,61259.482,154163.924,849983,5031000,16.895,54679.000,1.120348,12.035,611
swap,20000.000,0.000,0.900,250,62288.535,62288.535,152738.127,7137,45500,15.686,54679.000,1.139167,13.917,5
swap,20000.000,0.000,0.900,500,62288.535,62288.535,153501.590,13956,91000,15.336,54679.000,1.139167,13.917,11
swap,20000.000,0.000,0.900,750,62288.535,62288.535,153759.573,20820,136500,15.253,54679.000,1.139167,13.917,16
swap,20000.000,0.000,0.900,1000,62288.535,62288.535,154033.273,27685,182000,15.212,54679.000,1.139167,13.917,22
swap,20000.000,0.000,0.900,1250,62288.535,62288.535,154058.399,34595,227500,15.207,54679.000,1.139167,13.917,28
swap,20000.000,0.000,0.900,1500,62288.535,62288.535,153767.582,41664,273000,15.262,54679.000,1.139167,13.917,33
swap,20000.000,0.000,0.925,250,62288.535,62288.535,152690.113,9405,61500,15.293,54679.000,1.139167,13.917,7
swap,20000.000,0.000,0.925,500,62288.535,62288.535,153683.405,18710,123000,15.211,54679.000,1.139167,13.917,14
swap,20000.000,0.000,0.925,750,62288.535,62288.535,153966.645,27971,184500,15.160,54679.000,1.139167,13.917,23
swap,20000.000,0.000,0.925,1000,62288.535,62288.535,153755.141,37061,246000,15.065,54679.000,1.139167,13.917,29
swap,20000.000,0.000,0.925,1250,62288.535,62288.535,154077.851,46240,307500,15.037,54679.000,1.139167,13.917,37
swap,20000.000,0.000,0.925,1500,62288.535,62288.535,154022.988,55743,369000,15.107,54679.000,1.139167,13.917,45
swap,20000.000,0.000,0.950,250,62288.535,62288.535,153205.994,14375,93250,15.416,54679.000,1.139167,13.917,11
swap,20000.000,0.000,0.950,500,62288.535,62288.535,153574.530,28274,186500,15.160,54679.000,1.139167,13.917,22
swap,20000.000,0.000,0.950,750,62288.535,62288.535,153890.297,41836,279750,14.955,54679.000,1.139167,13.917,34
swap,20000.000,0.000,0.950,1000,62288.535,62288.535,154036.813,55976,373000,15.007,54679.000,1.139167,13.917,45
swap,20000.000,0.000,0.950,1250,62288.535,62288.535,154057.255,69967,466250,15.006,54679.000,1.139167,13.917,57
swap,20000.000,0.000,0.950,1500,62288.535,62288.535,153971.038,83635,559500,14.948,54679.000,1.139167,13.917,68
swap,20000.000,0.000,0.975,250,62288.535,62288.535,153805.989,28380,188750,15.036,54679.000,1.139167,13.917,22
swap,20000.000,0.000,0.975,500,62288.535,62288.535,153797.138,56793,377500,15.045,54679.000,1.139167,13.917,46
swap,20000.000,0.000,0.975,750,62288.535,62288.535,154071.572,84902,566250,14.994,54679.000,1.139167,13.917,69
swap,20000.000,0.000,0.975,1000,62288.535,62288.535,153847.779,112852,755000,14.947,54679.000,1.139167,13.917,92
swap,20000.000,0.000,0.975,1250,62288.535,62288.535,153972.861,140690,943750,14.908,54679.000,1.139167,13.917,115
swap,20000.000,0.000,0.975,1500,62288.535,62288.535,154105.420,168918,1132500,14.915,54679.000,1.139167,13.917,138
swap,20000.000,0.000,0.990,250,62288.535,62288.535,153886.300,71064,475500,14.945,54679.000,1.139167,13.917,58
swap,20000.000,0.000,0.990,500,62288.535,62288.535,154138.679,142024,951000,14.934,54679.000,1.139167,13.917,116
swap,20000.000,0.000,0.990,750,62288.535,62288.535,153904.070,211639,1426500,14.836,54679.000,1.139167,13.917,172
swap,20000.000,0.000,0.990,1000,62288.535,62171.315,154053.295,283069,1902000,14.883,54679.000,1.137024,13.702,231
swap,20000.000,0.000,0.990,1250,62288.535,62288.535,154090.642,354192,2377500,14.898,54679.000,1.139167,13.917,289
swap,20000.000,0.000,0.990,1500,62288.535,62288.535,154029.778,424575,2853000,14.882,54679.000,1.139167,13.917,349
swap,20000.000,0.000,0.995,250,62288.535,62288.535,153968.450,141525,953500,14.843,54679.000,1.139167,13.917,116
swap,20000.000,0.000,0.995,500,62288.535,62288.535,154085.047,283028,1907000,14.842,54679.000,1.139167,13.917,234
swap,20000.000,0.000,0.995,750,62288.535,62288.535,154064.007,425017,2860500,14.858,54679.000,1.139167,13.917,350
swap,20000.000,0.000,0.995,1000,62288.535,62288.535,153997.105,566525,3814000,14.854,54679.000,1.139167,13.917,460
swap,20000.000,0.000,0.995,1250,62288.535,62288.535,154155.368,707952,4767500,14.850,54679.000,1.139167,13.917,576
swap,20000.000,0.000,0.995,1500,62288.535,62288.535,154189.859,849284,5721000,14.845,54679.000,1.139167,13.917,692
insert,1000.000,0.100,0.900,250,62288.535,61938.617,111858.031,1216,22000,5.527,54679.000,1.132768,13.277,4
insert,1000.000,0.100,0.900,500,62288.535,62288.535,119192.458,2383,44000,5.416,54679.000,1.139167,13.917,6
insert,1000.000,0.100,0.900,750,62288.535,62288.535,119178.018,3375,66000,5.114,54679.000,1.139167,13.917,10
insert,1000.000,0.100,0.900,1000,62288.535,61770.059,120180.018,4563,88000,5.185,54679.000,1.129685,12.969,13
insert,1000.000,0.100,0.900,1250,62288.535,59045.086,118129.370,5474,110000,4.976,54679.000,1.079849,7.985,16
insert,1000.000,0.100,0.900,1500,62288.535,61764.764,120077.157,6724,132000,5.094,54679.000,1.129588,12.959,20
insert,1000.000,0.100,0.925,250,62288.535,62288.535,116185.552,1655,29750,5.563,54679.000,1.139167,13.917,4
insert,1000.000,0.100,0.925,500,62288.535,62169.995,116517.060,2970,59500,4.992,54679.000,1.136999,13.700,9
insert,1000.000,0.100,0.925,750,62288.535,62288.535,118340.204,4475,89250,5.014,54679.000,1.139167,13.917,13
insert,1000.000,0.100,0.925,1000,62288.535,61495.943,118371.299,5713,119000,4.801,54679.000,1.124672,12.467,18
insert,1000.000,0.100,0.925,1250,62288.535,60794.987,120189.514,7228,148750,4.859,54679.000,1.111853,11.185,22
insert,1000.000,0.100,0.925,1500,62288.535,62288.535,120774.065,8675,178500,4.860,54679.000,1.139167,13.917,27
insert,1000.000,0.100,0.950,250,62288.535,62288.535,115366.245,2298,45000,5.107,54679.000,1.139167,13.917,6
insert,1000.000,0.100,0.950,500,62288.535,61583.982,117862.127,4523,90000,5.026,54679.000,1.126282,12.628,14
insert,1000.000,0.100,0.950,750,62288.535,61825.633,119438.110,6456,135000,4.782,54679.000,1.130702,13.070,21
insert,1000.000,0.100,0.950,1000,62288.535,62288.535,118752.643,8667,180000,4.815,54679.000,1.139167,13.917,28
insert,1000.000,0.100,0.950,1250,62288.535,60478.992,120281.538,11031,225000,4.903,54679.000,1.106073,10.607,34
insert,1000.000,0.100,0.950,1500,62288.535,62288.535,121213.922,12964,270000,4.801,54679.000,1.139167,13.917,41
insert,1000.000,0.100,0.975,250,62288.535,62288.535,117159.849,4255,91000,4.676,54679.000,1.139167,13.917,14
insert,1000.000,0.100,0.975,500,62288.535,60975.819,118789.880,8428,182000,4.631,54679.000,1.115160,11.516,27
insert,1000.000,0.100,0.975,750,62288.535,62288.535,120350.959,12935,273000,4.738,54679.000,1.139167,13.917,41
insert,1000.000,0.100,0.975,1000,62288.535,60344.169,120031.603,17431,364000,4.789,54679.000,1.103608,10.361,55
insert,1000.000,0.100,0.975,1250,62288.535,58952.492,120765.556,21738,455000,4.778,54679.000,1.078156,7.816,69
insert,1000.000,0.100,0.975,1500,62288.535,58359.949,119650.050,25432,546000,4.658,54679.000,1.067319,6.732,82
insert,1000.000,0.100,0.990,250,62288.535,62288.535,119569.305,10752,229250,4.690,54679.000,1.139167,13.917,35
